modelo,horizonte,paciente,simulacion,MAE,RMSE,pct_A,pct_AB,pct_DE
ARIMAX,15min,6,4,0.24896772232557124,0.2877576652294354,100.0,100.0,0.0
ARIMAX,15min,6,5,0.25293868033179107,0.29187382676182366,100.0,100.0,0.0
ARIMAX,15min,6,6,0.2501539840295508,0.28996632492285884,100.0,100.0,0.0
ARIMAX,15min,7,1,0.2562837132790809,0.2950276613477746,100.0,100.0,0.0
ARIMAX,15min,7,2,0.25978651151039095,0.29699013452473927,100.0,100.0,0.0
ARIMAX,15min,7,3,0.24938656127167996,0.2883439689170033,100.0,100.0,0.0
ARIMAX,15min,7,4,0.24620403553961603,0.28669368080254776,100.0,100.0,0.0
ARIMAX,15min,7,5,0.25123506086098946,0.29067335708174913,100.0,100.0,0.0
ARIMAX,15min,7,6,0.24971415638127556,0.2895531938417599,100.0,100.0,0.0
ARIMAX,15min,8,1,0.2485264679417676,0.28738717419658194,100.0,100.0,0.0
ARIMAX,15min,8,2,0.2518241625316807,0.29027311543331963,100.0,100.0,0.0
ARIMAX,15min,8,3,0.2443660450161186,0.2837871622871338,100.0,100.0,0.0
ARIMAX,15min,8,4,0.24554038474012022,0.28320735814428416,100.0,100.0,0.0
ARIMAX,15min,8,5,0.24910410617056725,0.28897863892838926,100.0,100.0,0.0
ARIMAX,15min,8,6,0.24566276963341,0.28564218864971574,100.0,100.0,0.0
ARIMAX,15min,9,1,0.24708476718748504,0.2865592561675749,100.0,100.0,0.0
ARIMAX,15min,9,2,0.24878508110093486,0.28916549476919345,100.0,100.0,0.0
ARIMAX,15min,9,3,0.2532923404692955,0.2938255096540865,100.0,100.0,0.0
ARIMAX,15min,9,4,0.24800019718041477,0.28647224050663156,100.0,100.0,0.0
ARIMAX,15min,9,5,0.27752165388876154,0.6580273579215383,100.0,100.0,0.0
ARIMAX,15min,9,6,0.24677322130271764,0.28496664796708976,100.0,100.0,0.0
ARIMAX,15min,10,1,0.2522578190917973,0.2914514615143038,100.0,100.0,0.0
ARIMAX,15min,10,2,0.251126301956627,0.2891144039001825,100.0,100.0,0.0
ARIMAX,15min,10,3,0.24631985765193967,0.2863657374925144,100.0,100.0,0.0
ARIMAX,15min,10,4,0.25335372186116983,0.2901199985779679,100.0,100.0,0.0
ARIMAX,15min,10,5,0.2515363155894593,0.29088732756342134,100.0,100.0,0.0
